timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1543813511023,989,HTTP Request-0,302,Found,Users 1-11,text,true,,840,118,20,20,http://localhost:9292/cars,977,0,0
1543813512013,250,HTTP Request-1,200,OK,Users 1-11,text,true,,7355,114,20,20,http://localhost:9292/,244,0,0
1543813511210,1190,HTTP Request,200,OK,Users 1-2,text,true,,8185,232,20,20,http://localhost:9292/,956,0,0
1543813511210,956,HTTP Request-0,302,Found,Users 1-2,text,true,,840,118,20,20,http://localhost:9292/cars,956,0,0
1543813512166,234,HTTP Request-1,200,OK,Users 1-2,text,true,,7345,114,20,20,http://localhost:9292/,225,0,0
1543813511229,1214,HTTP Request,200,OK,Users 1-5,text,true,,8189,232,20,20,http://localhost:9292/,976,0,0
1543813511229,979,HTTP Request-0,302,Found,Users 1-5,text,true,,840,118,20,20,http://localhost:9292/cars,976,0,0
1543813512209,234,HTTP Request-1,200,OK,Users 1-5,text,true,,7349,114,20,20,http://localhost:9292/,234,0,0
1543813511294,1193,HTTP Request,200,OK,Users 1-13,text,true,,8191,232,20,20,http://localhost:9292/,969,0,0
1543813511294,971,HTTP Request-0,302,Found,Users 1-13,text,true,,844,118,20,20,http://localhost:9292/cars,969,0,0
1543813512265,222,HTTP Request-1,200,OK,Users 1-13,text,true,,7347,114,20,20,http://localhost:9292/,220,0,0
1543813511305,1245,HTTP Request,200,OK,Users 1-14,text,true,,8183,232,20,20,http://localhost:9292/,978,0,1
1543813511305,987,HTTP Request-0,302,Found,Users 1-14,text,true,,840,118,20,20,http://localhost:9292/cars,978,0,1
1543813512292,258,HTTP Request-1,200,OK,Users 1-14,text,true,,7343,114,20,20,http://localhost:9292/,258,0,0
1543813511402,1171,HTTP Request,200,OK,Users 1-6,text,true,,8185,232,20,20,http://localhost:9292/,919,0,1
1543813511402,932,HTTP Request-0,302,Found,Users 1-6,text,true,,838,118,20,20,http://localhost:9292/cars,919,0,1
1543813512335,238,HTTP Request-1,200,OK,Users 1-6,text,true,,7347,114,20,20,http://localhost:9292/,233,0,0
1543813511482,1131,HTTP Request,200,OK,Users 1-7,text,true,,8195,232,20,20,http://localhost:9292/,947,0,1
1543813511482,959,HTTP Request-0,302,Found,Users 1-7,text,true,,842,118,20,20,http://localhost:9292/cars,947,0,1
1543813512441,172,HTTP Request-1,200,OK,Users 1-7,text,true,,7353,114,20,20,http://localhost:9292/,171,0,0
1543813511573,1165,HTTP Request,200,OK,Users 1-16,text,true,,8181,232,20,20,http://localhost:9292/,928,0,1
1543813511573,931,HTTP Request-0,302,Found,Users 1-16,text,true,,836,118,20,20,http://localhost:9292/cars,928,0,1
1543813512504,234,HTTP Request-1,200,OK,Users 1-16,text,true,,7345,114,20,20,http://localhost:9292/,233,0,0
1543813511580,1261,HTTP Request,200,OK,Users 1-15,text,true,,8185,232,20,20,http://localhost:9292/,969,0,0
1543813511580,977,HTTP Request-0,302,Found,Users 1-15,text,true,,840,118,20,20,http://localhost:9292/cars,969,0,0
1543813512558,283,HTTP Request-1,200,OK,Users 1-15,text,true,,7345,114,20,20,http://localhost:9292/,280,0,0
