timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1543814120948,1808,HTTP Request-0,302,Found,Users 1-31,text,true,,850,118,50,50,http://localhost:9292/cars,1807,0,1
1543814122757,272,HTTP Request-1,200,OK,Users 1-31,text,true,,7357,114,50,50,http://localhost:9292/,257,0,0
1543814120949,2080,HTTP Request,200,OK,Users 1-8,text,true,,8191,232,50,50,http://localhost:9292/,1837,0,0
1543814120949,1837,HTTP Request-0,302,Found,Users 1-8,text,true,,842,118,50,50,http://localhost:9292/cars,1837,0,0
1543814122786,243,HTTP Request-1,200,OK,Users 1-8,text,true,,7349,114,50,50,http://localhost:9292/,230,0,0
1543814120948,2114,HTTP Request,200,OK,Users 1-34,text,true,,8193,232,50,50,http://localhost:9292/,1825,0,1
1543814120948,1825,HTTP Request-0,302,Found,Users 1-34,text,true,,836,118,50,50,http://localhost:9292/cars,1825,0,1
1543814122773,289,HTTP Request-1,200,OK,Users 1-34,text,true,,7357,114,50,50,http://localhost:9292/,284,0,0
1543814120971,2128,HTTP Request,200,OK,Users 1-33,text,true,,8191,232,50,50,http://localhost:9292/,1961,0,0
1543814120971,1964,HTTP Request-0,302,Found,Users 1-33,text,true,,840,118,50,50,http://localhost:9292/cars,1961,0,0
1543814122935,164,HTTP Request-1,200,OK,Users 1-33,text,true,,7351,114,50,50,http://localhost:9292/,157,0,0
1543814121222,2031,HTTP Request,200,OK,Users 1-39,text,true,,8197,232,50,50,http://localhost:9292/,1823,0,0
1543814121222,1830,HTTP Request-0,302,Found,Users 1-39,text,true,,844,118,50,50,http://localhost:9292/cars,1823,0,0
1543814123052,201,HTTP Request-1,200,OK,Users 1-39,text,true,,7353,114,50,50,http://localhost:9292/,190,0,0
1543814121246,2064,HTTP Request,200,OK,Users 1-38,text,true,,8197,232,50,50,http://localhost:9292/,1834,0,0
1543814121246,1842,HTTP Request-0,302,Found,Users 1-38,text,true,,842,118,50,50,http://localhost:9292/cars,1834,0,0
1543814123088,222,HTTP Request-1,200,OK,Users 1-38,text,true,,7355,114,50,50,http://localhost:9292/,206,0,0
1543814121260,2141,HTTP Request,200,OK,Users 1-9,text,true,,8185,232,50,50,http://localhost:9292/,1863,0,0
1543814121260,1876,HTTP Request-0,302,Found,Users 1-9,text,true,,840,118,50,50,http://localhost:9292/cars,1863,0,0
1543814123136,265,HTTP Request-1,200,OK,Users 1-9,text,true,,7345,114,50,50,http://localhost:9292/,262,0,0
1543814121257,2158,HTTP Request,200,OK,Users 1-36,text,true,,8189,232,50,50,http://localhost:9292/,1832,0,1
1543814121257,1832,HTTP Request-0,302,Found,Users 1-36,text,true,,840,118,50,50,http://localhost:9292/cars,1832,0,1
1543814123089,326,HTTP Request-1,200,OK,Users 1-36,text,true,,7349,114,50,50,http://localhost:9292/,324,0,0
1543814121260,2155,HTTP Request,200,OK,Users 1-35,text,true,,8195,232,50,50,http://localhost:9292/,1913,0,0
1543814121260,1918,HTTP Request-0,302,Found,Users 1-35,text,true,,842,118,50,50,http://localhost:9292/cars,1913,0,0
1543814123178,237,HTTP Request-1,200,OK,Users 1-35,text,true,,7353,114,50,50,http://localhost:9292/,231,0,0
1543814119277,4205,HTTP Request,200,OK,Users 1-40,text,true,,8189,232,50,50,http://localhost:9292/,2037,0,0
1543814119277,2039,HTTP Request-0,302,Found,Users 1-40,text,true,,842,118,50,50,http://localhost:9292/cars,2037,0,0
1543814121316,2166,HTTP Request-1,200,OK,Users 1-40,text,true,,7347,114,50,50,http://localhost:9292/,2162,0,0
1543814121455,2137,HTTP Request,200,OK,Users 1-37,text,true,,8185,232,50,50,http://localhost:9292/,1899,0,0
1543814121455,1902,HTTP Request-0,302,Found,Users 1-37,text,true,,834,118,50,50,http://localhost:9292/cars,1899,0,0
1543814123357,235,HTTP Request-1,200,OK,Users 1-37,text,true,,7351,114,50,50,http://localhost:9292/,229,0,0
1543814119514,4146,HTTP Request,200,OK,Users 1-43,text,true,,8195,232,50,50,http://localhost:9292/,2008,0,0
1543814119514,2008,HTTP Request-0,302,Found,Users 1-43,text,true,,842,118,50,50,http://localhost:9292/cars,2008,0,0
1543814121522,2138,HTTP Request-1,200,OK,Users 1-43,text,true,,7353,114,50,50,http://localhost:9292/,2134,0,0
1543814119464,4217,HTTP Request,200,OK,Users 1-42,text,true,,8197,232,50,50,http://localhost:9292/,2023,0,1
1543814119464,2026,HTTP Request-0,302,Found,Users 1-42,text,true,,840,118,50,50,http://localhost:9292/cars,2023,0,1
1543814121490,2191,HTTP Request-1,200,OK,Users 1-42,text,true,,7357,114,50,50,http://localhost:9292/,2190,0,0
1543814121507,2191,HTTP Request,200,OK,Users 1-10,text,true,,8189,232,50,50,http://localhost:9292/,1973,0,0
1543814121507,1975,HTTP Request-0,302,Found,Users 1-10,text,true,,836,118,50,50,http://localhost:9292/cars,1973,0,0
1543814123482,216,HTTP Request-1,200,OK,Users 1-10,text,true,,7353,114,50,50,http://localhost:9292/,214,0,0
1543814121571,2164,HTTP Request,200,OK,Users 1-12,text,true,,8183,232,50,50,http://localhost:9292/,1962,0,0
1543814121571,1976,HTTP Request-0,302,Found,Users 1-12,text,true,,834,118,50,50,http://localhost:9292/cars,1962,0,0
1543814123548,187,HTTP Request-1,200,OK,Users 1-12,text,true,,7349,114,50,50,http://localhost:9292/,187,0,0
1543814121778,2112,HTTP Request,200,OK,Users 1-45,text,true,,8203,232,50,50,http://localhost:9292/,1929,0,1
1543814121778,1938,HTTP Request-0,302,Found,Users 1-45,text,true,,846,118,50,50,http://localhost:9292/cars,1929,0,1
1543814123716,174,HTTP Request-1,200,OK,Users 1-45,text,true,,7357,114,50,50,http://localhost:9292/,166,0,0
1543814121914,2085,HTTP Request,200,OK,Users 1-47,text,true,,8189,232,50,50,http://localhost:9292/,1829,0,0
1543814121914,1830,HTTP Request-0,302,Found,Users 1-47,text,true,,836,118,50,50,http://localhost:9292/cars,1829,0,0
1543814123744,255,HTTP Request-1,200,OK,Users 1-47,text,true,,7353,114,50,50,http://localhost:9292/,252,0,0
1543814121919,2123,HTTP Request,200,OK,Users 1-48,text,true,,8191,232,50,50,http://localhost:9292/,1836,0,0
1543814121919,1840,HTTP Request-0,302,Found,Users 1-48,text,true,,840,118,50,50,http://localhost:9292/cars,1836,0,0
1543814123759,283,HTTP Request-1,200,OK,Users 1-48,text,true,,7351,114,50,50,http://localhost:9292/,279,0,0
1543814121919,2130,HTTP Request,200,OK,Users 1-44,text,true,,8199,232,50,50,http://localhost:9292/,1879,0,0
1543814121919,1879,HTTP Request-0,302,Found,Users 1-44,text,true,,846,118,50,50,http://localhost:9292/cars,1879,0,0
1543814123798,251,HTTP Request-1,200,OK,Users 1-44,text,true,,7353,114,50,50,http://localhost:9292/,251,0,0
1543814121808,2242,HTTP Request,200,OK,Users 1-46,text,true,,8195,232,50,50,http://localhost:9292/,1930,0,0
1543814121808,1932,HTTP Request-0,302,Found,Users 1-46,text,true,,844,118,50,50,http://localhost:9292/cars,1930,0,0
1543814123740,310,HTTP Request-1,200,OK,Users 1-46,text,true,,7351,114,50,50,http://localhost:9292/,303,0,0
1543814119952,4143,HTTP Request,200,OK,Users 1-50,text,true,,8189,232,50,50,http://localhost:9292/,2012,0,1
1543814119952,2016,HTTP Request-0,302,Found,Users 1-50,text,true,,842,118,50,50,http://localhost:9292/cars,2012,0,1
1543814121968,2127,HTTP Request-1,200,OK,Users 1-50,text,true,,7347,114,50,50,http://localhost:9292/,2126,0,0
1543814119953,4298,HTTP Request,200,OK,Users 1-14,text,true,,8193,232,50,50,http://localhost:9292/,2025,0,1
1543814119953,2028,HTTP Request-0,302,Found,Users 1-14,text,true,,848,118,50,50,http://localhost:9292/cars,2025,0,1
1543814121981,2270,HTTP Request-1,200,OK,Users 1-14,text,true,,7345,114,50,50,http://localhost:9292/,2258,0,0
1543814119985,4357,HTTP Request,200,OK,Users 1-2,text,true,,8197,232,50,50,http://localhost:9292/,2054,0,1
1543814119985,2061,HTTP Request-0,302,Found,Users 1-2,text,true,,844,118,50,50,http://localhost:9292/cars,2054,0,1
1543814122046,2296,HTTP Request-1,200,OK,Users 1-2,text,true,,7353,114,50,50,http://localhost:9292/,2282,0,1
1543814122193,2205,HTTP Request,200,OK,Users 1-15,text,true,,8195,232,50,50,http://localhost:9292/,1938,0,1
1543814122193,1947,HTTP Request-0,302,Found,Users 1-15,text,true,,842,118,50,50,http://localhost:9292/cars,1938,0,1
1543814124140,258,HTTP Request-1,200,OK,Users 1-15,text,true,,7353,114,50,50,http://localhost:9292/,256,0,0
1543814122136,2263,HTTP Request,200,OK,Users 1-13,text,true,,8195,232,50,50,http://localhost:9292/,1972,0,0
1543814122136,1986,HTTP Request-0,302,Found,Users 1-13,text,true,,842,118,50,50,http://localhost:9292/cars,1972,0,0
1543814124122,277,HTTP Request-1,200,OK,Users 1-13,text,true,,7353,114,50,50,http://localhost:9292/,276,0,0
1543814122266,2173,HTTP Request,200,OK,Users 1-1,text,true,,8191,232,50,50,http://localhost:9292/,1894,0,0
1543814122266,1894,HTTP Request-0,302,Found,Users 1-1,text,true,,842,118,50,50,http://localhost:9292/cars,1894,0,0
1543814124160,279,HTTP Request-1,200,OK,Users 1-1,text,true,,7349,114,50,50,http://localhost:9292/,276,0,0
1543814122346,2117,HTTP Request,200,OK,Users 1-17,text,true,,8191,232,50,50,http://localhost:9292/,1948,0,0
1543814122346,1949,HTTP Request-0,302,Found,Users 1-17,text,true,,842,118,50,50,http://localhost:9292/cars,1948,0,0
1543814124295,168,HTTP Request-1,200,OK,Users 1-17,text,true,,7349,114,50,50,http://localhost:9292/,168,0,0
1543814120341,4338,HTTP Request,200,OK,Users 1-23,text,true,,8191,232,50,50,http://localhost:9292/,2180,0,0
1543814120341,2189,HTTP Request-0,302,Found,Users 1-23,text,true,,838,118,50,50,http://localhost:9292/cars,2180,0,0
1543814122530,2149,HTTP Request-1,200,OK,Users 1-23,text,true,,7353,114,50,50,http://localhost:9292/,2148,0,1
1543814122468,2240,HTTP Request,200,OK,Users 1-19,text,true,,8183,232,50,50,http://localhost:9292/,1982,0,1
1543814122468,1983,HTTP Request-0,302,Found,Users 1-19,text,true,,836,118,50,50,http://localhost:9292/cars,1982,0,1
1543814124451,257,HTTP Request-1,200,OK,Users 1-19,text,true,,7347,114,50,50,http://localhost:9292/,256,0,0
1543814120351,4358,HTTP Request,200,OK,Users 1-25,text,true,,8189,232,50,50,http://localhost:9292/,2220,0,0
1543814120351,2225,HTTP Request-0,302,Found,Users 1-25,text,true,,844,118,50,50,http://localhost:9292/cars,2220,0,0
1543814122577,2132,HTTP Request-1,200,OK,Users 1-25,text,true,,7345,114,50,50,http://localhost:9292/,2130,0,0
1543814122470,2252,HTTP Request,200,OK,Users 1-18,text,true,,8185,232,50,50,http://localhost:9292/,1982,0,0
1543814122470,1989,HTTP Request-0,302,Found,Users 1-18,text,true,,838,118,50,50,http://localhost:9292/cars,1982,0,0
1543814124459,263,HTTP Request-1,200,OK,Users 1-18,text,true,,7347,114,50,50,http://localhost:9292/,257,0,0
1543814122577,2180,HTTP Request,200,OK,Users 1-4,text,true,,8197,232,50,50,http://localhost:9292/,1988,0,0
1543814122577,1994,HTTP Request-0,302,Found,Users 1-4,text,true,,844,118,50,50,http://localhost:9292/cars,1988,0,0
1543814124571,186,HTTP Request-1,200,OK,Users 1-4,text,true,,7353,114,50,50,http://localhost:9292/,186,0,0
